dataset_id,dataset_name,species.key,bwg_name,category_range,stage,size_mm,bromeliad,abundance
146,Cardoso2011,5671,Diptera.248,category,larva,5,5986,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,5991,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,5996,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6001,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6006,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6011,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6016,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6021,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6026,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6031,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6036,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6041,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6046,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6051,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,6056,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12666,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12671,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12676,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12681,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12686,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12691,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12696,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12701,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12706,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12711,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12716,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12721,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12726,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12731,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12736,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12741,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12746,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12751,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12756,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12761,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12766,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12771,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12776,0
146,Cardoso2011,5671,Diptera.248,category,larva,5,12781,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,5981,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,5986,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,5991,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,5996,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6001,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6006,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6011,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6016,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6021,1
146,Cardoso2011,5901,Diptera.274,category,larva,small,6026,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6031,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6036,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6041,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6046,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6051,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,6056,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12666,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12671,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12676,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12681,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12686,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12691,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12696,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12701,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12706,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12711,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12716,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12721,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12726,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12731,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12736,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12741,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12746,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12751,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12756,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12761,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12766,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12771,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12776,0
146,Cardoso2011,5901,Diptera.274,category,larva,small,12781,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,5981,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,5986,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,5991,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,5996,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6001,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6006,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6011,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6016,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6021,1
146,Cardoso2011,5906,Diptera.293,category,larva,9,6026,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6031,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6036,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6041,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6046,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6051,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,6056,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12666,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12671,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12676,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12681,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12686,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12691,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12696,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12701,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12706,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12711,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12716,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12721,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12726,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12731,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12736,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12741,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12746,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12751,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12756,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12761,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12766,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12771,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12776,0
146,Cardoso2011,5906,Diptera.293,category,larva,9,12781,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,5981,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,5986,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,5991,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,5996,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6001,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6006,1
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6011,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6016,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6021,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6026,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6031,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6036,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6041,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6046,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6051,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,6056,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12666,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12671,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12676,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12681,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12686,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12691,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12696,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12701,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12706,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12711,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12716,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12721,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12726,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12731,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12736,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12741,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12746,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12751,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12756,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12761,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12766,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12771,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12776,0
146,Cardoso2011,6171,Hirudinea.4,category,adult,unknown,12781,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,5981,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,5986,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,5991,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,5996,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,6001,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6006,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6011,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6016,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,6021,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6026,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6031,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6036,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,6041,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6046,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,6051,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,6056,1
146,Cardoso2011,6261,Odonata.5,category,larva,17,12666,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12671,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12676,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12681,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12686,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12691,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12696,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12701,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12706,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12711,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12716,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12721,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12726,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12731,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12736,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12741,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12746,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12751,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12756,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12761,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12766,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12771,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12776,0
146,Cardoso2011,6261,Odonata.5,category,larva,17,12781,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,5981,2
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,5986,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,5991,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,5996,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6001,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6006,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6011,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6016,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6021,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6026,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6031,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6036,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6041,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6046,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6051,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,6056,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12666,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12671,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12676,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12681,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12686,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12691,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12696,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12701,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12706,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12711,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12716,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12721,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12726,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12731,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12736,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12741,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12746,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12751,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12756,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12761,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12766,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12771,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12776,0
146,Cardoso2011,6356,Coleoptera.34,category,larva,medium,12781,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,5981,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,5986,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,5991,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,5996,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6001,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6006,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6011,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6016,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6021,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6026,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6031,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6036,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6041,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6046,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6051,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,6056,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12666,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12671,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12676,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12681,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12686,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12691,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12696,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12701,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12706,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12711,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12716,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12721,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12726,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12731,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12736,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12741,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12746,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12751,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12756,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12761,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12766,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12771,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12776,0
146,Cardoso2011,6411,Coleoptera.35,category,larva,large,12781,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,5981,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,5986,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,5991,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,5996,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6001,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6006,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6011,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6016,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6021,1
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6026,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6031,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6036,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6041,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6046,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6051,1
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,6056,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12666,1
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12671,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12676,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12681,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12686,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12691,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12696,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12701,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12706,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12711,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12716,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12721,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12726,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12731,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12736,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12741,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12746,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12751,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12756,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12761,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12766,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12771,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12776,0
146,Cardoso2011,6496,Trichoptera.1,category,larva,unknown,12781,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,5981,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,5986,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,5991,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,5996,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6001,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6006,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6011,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6016,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6021,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6026,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6031,1
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6036,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6041,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6046,1
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6051,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,6056,1
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12666,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12671,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12676,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12681,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12686,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12691,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12696,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12701,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12706,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12711,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12716,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12721,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12726,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12731,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12736,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12741,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12746,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12751,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12756,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12761,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12766,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12771,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12776,0
146,Cardoso2011,6731,Diptera.537,category,pupa,unknown,12781,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,5981,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,5986,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,5991,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,5996,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6001,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6006,1
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6011,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6016,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6021,2
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6026,1
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6031,5
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6036,1
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6041,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6046,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6051,4
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,6056,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12666,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12671,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12676,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12681,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12686,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12691,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12696,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12701,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12706,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12711,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12716,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12721,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12726,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12731,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12736,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12741,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12746,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12751,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12756,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12761,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12766,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12771,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12776,0
146,Cardoso2011,6736,Diptera.538,category,pupa,unknown,12781,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,5981,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,5986,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,5991,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,5996,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6001,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6006,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6011,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6016,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6021,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6026,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6031,0
146,Cardoso2011,8041,Diptera.677,category,larva,unknown,6036,0
